CustomerID,Age,Gender,Tenure,MonthlyCharges,Contract,PaymentMethod,TotalCharges,Churn
65542,75,Female,37,73.24,Month-to-month,Bank transfer,2676.46,No
60702,21,Female,6,63.7,Month-to-month,Bank transfer,350.86,Yes
40475,25,Male,50,145.07,Month-to-month,Electronic check,7243.53,Yes
48741,66,Male,25,109.59,Month-to-month,Electronic check,2724.62,Yes
54189,32,Male,57,71.7,Month-to-month,Mailed check,4135.39,No
87739,78,Female,64,144.21,Month-to-month,Electronic check,9191.74,Yes
71266,65,Other,14,32.5,One year,Mailed check,407.89,No
78112,32,Male,54,17.33,Month-to-month,Electronic check,955.16,No
68718,69,Male,5,59.53,Month-to-month,Electronic check,185.76,No
95066,57,Female,58,64.7,Month-to-month,Credit card,3659.36,Yes
21796,55,Female,25,38.99,Month-to-month,Bank transfer,1026.29,No
65308,72,Female,64,56.34,Month-to-month,Electronic check,3615.58,No
12525,58,Female,34,54.64,One year,Electronic check,1883.49,No
21352,75,Female,65,73.8,One year,Mailed check,4817.13,No
65771,19,Male,10,119.97,Month-to-month,Bank transfer,1170.63,Yes
22200,65,Female,31,75.36,Month-to-month,Mailed check,2369.92,No
1748,25,Male,8,36.92,One year,Credit card,384.05,No
77382,30,Other,58,97.81,Month-to-month,Electronic check,5647.96,Yes
89962,50,Female,53,17.07,One year,Mailed check,934.72,No
33944,49,Male,55,64.33,One year,Electronic check,3547.47,No
99926,64,Male,9,28.61,Month-to-month,Electronic check,196.3,Yes
43769,69,Male,40,89.79,Two year,Credit card,3663.56,No
22542,42,Female,18,98.29,Month-to-month,Electronic check,1712.42,No
1957,54,Male,71,91.14,One year,Mailed check,6474.65,No
6001,43,Female,17,41.64,Month-to-month,Mailed check,744.5,Yes
99269,45,Female,43,20.12,Two year,Bank transfer,769.77,No
42700,78,Female,19,41.83,Month-to-month,Electronic check,812.79,Yes
21974,67,Female,21,34.99,Month-to-month,Bank transfer,654.62,Yes
54725,29,Male,43,14.32,One year,Mailed check,619.15,No
87127,49,Female,25,72.35,Two year,Mailed check,1721.73,No
78722,43,Female,16,132.09,Two year,Credit card,2075.76,Yes
65834,23,Male,12,26.65,One year,Electronic check,370.74,No
9754,42,Male,3,149.17,Month-to-month,Bank transfer,368.06,Yes
38671,73,Female,38,122.77,Two year,Bank transfer,4664.01,Yes
77677,74,Male,28,111.85,Month-to-month,Electronic check,3116.05,Yes
68734,56,Male,14,92.8,Two year,Credit card,1301.64,No
51074,77,Female,43,26.29,Month-to-month,Bank transfer,1203.44,No
17841,70,Female,4,116.3,Month-to-month,Credit card,431.23,Yes
19003,70,Male,13,147.06,One year,Credit card,1995.84,No
24495,64,Male,32,113.67,Month-to-month,Credit card,3693.11,Yes
31452,54,Male,10,140.84,One year,Credit card,1493.01,Yes
15366,80,Female,43,32.08,One year,Mailed check,1289.13,No
95343,67,Male,27,114.23,Month-to-month,Bank transfer,3122.07,No
66323,19,Male,38,135.95,Month-to-month,Mailed check,5120.82,No
69946,44,Female,65,62.33,One year,Electronic check,4013.42,No
88129,21,Male,61,92.26,Two year,Credit card,5535.06,No
6484,19,Male,27,10.66,Month-to-month,Electronic check,265.02,No
87672,27,Male,53,90.41,One year,Electronic check,4785.62,No
47522,44,Female,36,14.17,Month-to-month,Bank transfer,486.22,No
57096,46,Female,10,96.87,Month-to-month,Electronic check,1001.54,Yes
3417,53,Male,70,79.68,Month-to-month,Credit card,5585.12,Yes
28840,65,Female,8,133.49,Month-to-month,Electronic check,1102.38,Yes
50248,77,Female,46,118.96,One year,Credit card,5430.28,No
43854,60,Female,12,149.77,Two year,Electronic check,1860.98,No
29535,52,Male,43,38.47,Month-to-month,Bank transfer,1628.08,No
53290,45,Male,13,96.78,One year,Electronic check,1203.61,No
75663,71,Male,52,146.16,Month-to-month,Electronic check,7591.34,Yes
52302,28,Female,5,124.69,Month-to-month,Credit card,665.06,Yes
14645,18,Male,36,97.6,Month-to-month,Mailed check,3481.47,No
98584,77,Female,11,49.27,Month-to-month,Electronic check,515.8,No
46896,52,Female,58,86.04,One year,Electronic check,4991.86,No
70757,26,Male,6,126.71,Two year,Mailed check,735.27,Yes
68340,50,Male,60,88.93,Month-to-month,Credit card,5355.24,No
75064,27,Female,40,40.71,One year,Bank transfer,1624.69,No
24463,78,Female,49,87.4,One year,Electronic check,4266.28,No
44702,54,Female,28,23.25,Month-to-month,Electronic check,598.85,No
67252,48,Female,55,42.47,Month-to-month,Bank transfer,2370.3,No
51785,58,Male,7,57.38,Month-to-month,Electronic check,392.18,Yes
97611,24,Male,49,129.11,Two year,Mailed check,6345.0,No
16265,24,Male,49,54.2,Month-to-month,Mailed check,2592.83,No
38194,59,Male,28,86.8,One year,Credit card,2427.66,No
90343,27,Female,41,47.92,Month-to-month,Electronic check,1890.43,No
66054,47,Female,21,145.2,Month-to-month,Mailed check,3075.66,No
17800,47,Other,39,113.48,Two year,Bank transfer,4431.15,No
12111,26,Male,59,38.95,Month-to-month,Mailed check,2272.72,Yes
26638,53,Male,27,62.0,Month-to-month,Mailed check,1687.43,No
97891,71,Male,46,68.55,Month-to-month,Electronic check,3128.17,No
41762,18,Male,23,26.5,Month-to-month,Mailed check,634.8,No
2528,67,Male,52,25.78,Two year,Electronic check,1301.46,No
41000,25,Female,66,88.44,Two year,Electronic check,5787.68,No
1571,22,Female,30,80.76,One year,Mailed check,2426.38,No
55304,57,Male,25,88.93,Month-to-month,Electronic check,2263.0,No
29469,36,Female,50,146.3,Month-to-month,Credit card,7349.48,Yes
8778,79,Female,55,49.24,Month-to-month,Electronic check,2670.21,Yes
23516,63,Female,5,118.07,Month-to-month,Credit card,623.01,Yes
82480,61,Male,59,41.27,Month-to-month,Mailed check,2384.89,Yes
31061,37,Other,27,99.14,Month-to-month,Mailed check,2676.64,No
69985,62,Male,19,100.15,Month-to-month,Electronic check,1939.05,No
51491,35,Male,40,18.86,One year,Bank transfer,813.1,No
5763,79,Female,6,141.22,One year,Electronic check,796.8,No
90990,39,Male,5,26.66,Two year,Mailed check,225.42,No
10011,69,Male,39,55.44,Month-to-month,Mailed check,2241.81,No
20051,27,Female,10,48.69,Two year,Mailed check,385.16,No
94778,18,Male,35,136.68,One year,Bank transfer,4887.3,No
74580,18,Male,13,129.38,One year,Electronic check,1646.84,Yes
1414,70,Male,2,32.24,One year,Mailed check,88.77,No
88639,80,Male,33,103.38,One year,Credit card,3360.75,Yes
70701,62,Male,43,87.91,Month-to-month,Electronic check,3786.4,No
60512,27,Other,66,45.75,Month-to-month,Bank transfer,3109.38,No
30765,74,Male,35,85.28,Two year,Credit card,2884.06,No
58965,34,Male,45,31.91,Month-to-month,Electronic check,1484.18,No
87550,57,Male,70,84.47,Month-to-month,Mailed check,5868.24,No
56037,21,Male,36,118.72,One year,Bank transfer,4211.63,No
72846,42,Male,65,72.22,Two year,Electronic check,4709.24,No
48542,65,Male,69,35.87,One year,Mailed check,2499.89,No
14378,67,Female,39,99.93,One year,Electronic check,3985.25,No
96461,29,Female,38,136.93,Month-to-month,Credit card,5236.06,Yes
28473,29,Male,35,123.12,One year,Credit card,4220.86,Yes
72121,20,Male,70,75.59,Month-to-month,Credit card,5268.98,No
16368,59,Female,71,93.87,Month-to-month,Credit card,6730.52,No
38349,53,Male,56,117.35,Month-to-month,Bank transfer,6580.91,Yes
5534,25,Female,46,76.82,One year,Mailed check,3537.93,No
74545,30,Male,63,59.87,Month-to-month,Credit card,3728.99,No
23466,75,Male,42,36.49,One year,Mailed check,1527.93,No
18094,64,Male,5,21.63,Month-to-month,Mailed check,166.01,No
45763,30,Male,56,17.18,Month-to-month,Electronic check,920.87,No
65696,57,Female,66,92.84,Month-to-month,Electronic check,6172.3,No
32933,68,Female,16,98.53,One year,Bank transfer,1634.53,No
47705,55,Female,40,61.67,Two year,Mailed check,2483.17,No
5767,71,Male,18,81.25,Month-to-month,Electronic check,1408.45,No
14439,48,Female,12,57.18,Two year,Mailed check,712.08,No
65242,52,Female,30,103.68,One year,Credit card,3072.02,No
7516,38,Female,1,20.58,Two year,Bank transfer,105.29,No
11778,56,Male,26,129.03,Month-to-month,Mailed check,3349.64,No
59391,58,Female,25,14.57,Month-to-month,Credit card,318.6,No
2663,49,Female,46,88.89,Month-to-month,Electronic check,4186.04,No
70594,35,Female,6,118.03,One year,Credit card,727.67,No
93353,51,Female,69,140.94,Two year,Bank transfer,9733.2,No
83045,25,Female,12,95.99,Month-to-month,Electronic check,1155.39,No
21185,78,Female,16,87.75,Month-to-month,Electronic check,1482.47,No
83843,45,Female,12,71.08,Month-to-month,Electronic check,856.92,No
30337,27,Male,63,139.04,Month-to-month,Credit card,8621.02,No
91158,64,Male,67,75.38,One year,Electronic check,5107.34,No
40041,62,Female,3,126.7,Month-to-month,Electronic check,357.72,Yes
18553,66,Male,34,67.32,One year,Mailed check,2359.44,No
30579,34,Male,37,15.14,Two year,Mailed check,549.16,No
56539,61,Female,39,141.54,One year,Credit card,5499.5,Yes
25135,18,Male,18,15.82,Month-to-month,Credit card,354.16,Yes
43601,20,Other,49,47.54,Month-to-month,Mailed check,2278.35,No
31403,52,Female,16,15.28,Month-to-month,Mailed check,293.57,No
41536,34,Male,42,148.3,Month-to-month,Bank transfer,6262.97,Yes
2545,56,Male,70,52.03,One year,Credit card,3553.21,No
82163,62,Female,22,105.27,One year,Credit card,2414.43,No
34718,27,Female,27,51.62,Two year,Electronic check,1380.54,No
22097,34,Male,16,63.62,Month-to-month,Mailed check,989.67,Yes
1166,73,Male,50,115.17,Month-to-month,Mailed check,5767.73,Yes
94932,63,Female,9,25.0,Month-to-month,Electronic check,193.78,Yes
84936,72,Male,9,19.18,Month-to-month,Electronic check,176.55,Yes
91488,29,Female,48,83.27,Month-to-month,Credit card,4035.1,No
39521,80,Male,14,41.41,One year,Electronic check,486.92,No
75760,67,Female,67,116.87,Month-to-month,Credit card,7820.28,Yes
22951,21,Male,40,72.33,Month-to-month,Mailed check,2888.83,Yes
64247,37,Female,18,138.07,Two year,Credit card,2498.65,Yes
64775,52,Male,19,85.7,Two year,Electronic check,1572.74,No
42069,78,Female,17,76.45,One year,Electronic check,1326.34,No
18554,30,Female,48,117.27,One year,Electronic check,5590.98,Yes
31463,33,Other,5,62.22,Two year,Electronic check,390.49,No
93576,32,Other,55,96.66,One year,Electronic check,5224.52,No
27887,36,Male,11,123.5,Month-to-month,Credit card,1363.96,Yes
34281,67,Male,36,63.68,Month-to-month,Mailed check,2251.0,Yes
70626,44,Male,41,18.6,Month-to-month,Bank transfer,742.45,No
21757,49,Female,25,47.43,One year,Bank transfer,1223.04,No
61804,68,Female,72,31.71,Month-to-month,Mailed check,2301.82,No
93629,65,Male,72,44.49,Two year,Credit card,3185.32,No
80446,32,Female,62,63.89,Month-to-month,Credit card,3912.35,No
52178,79,Male,44,55.52,Two year,Mailed check,2378.99,No
44521,57,Male,29,77.9,Month-to-month,Electronic check,2306.14,Yes
72533,57,Male,8,146.68,Month-to-month,Electronic check,1156.47,Yes
7738,76,Male,10,143.35,One year,Mailed check,1456.74,Yes
58722,66,Other,23,62.69,Two year,Electronic check,1418.88,No
53616,69,Male,19,39.41,Month-to-month,Mailed check,799.22,No
20556,41,Male,21,54.07,One year,Credit card,1157.75,No
56049,59,Female,32,25.82,Month-to-month,Electronic check,915.81,Yes
17556,78,Female,65,78.14,One year,Electronic check,5032.2,No
83782,61,Female,14,66.07,Two year,Electronic check,930.19,No
42237,30,Other,45,44.05,Two year,Mailed check,1923.45,No
94421,75,Male,58,105.27,Month-to-month,Mailed check,6116.3,Yes
24096,70,Male,12,137.44,Month-to-month,Bank transfer,1636.88,Yes
63607,38,Female,8,137.54,Month-to-month,Credit card,1091.91,Yes
56632,57,Female,1,38.5,Two year,Credit card,64.28,No
68271,72,Male,67,15.21,Month-to-month,Bank transfer,955.79,No
11363,53,Female,20,75.28,Month-to-month,Mailed check,1535.83,Yes
8711,20,Female,48,114.39,Month-to-month,Credit card,5539.05,Yes
11372,42,Male,24,138.62,One year,Bank transfer,3385.82,No
95116,24,Female,31,68.2,Month-to-month,Mailed check,2049.21,Yes
25555,46,Female,62,111.05,Month-to-month,Credit card,6863.99,Yes
1719,77,Male,65,110.02,Month-to-month,Credit card,7127.61,Yes
41653,78,Female,16,76.56,One year,Electronic check,1284.48,No
92556,26,Male,71,76.01,Month-to-month,Mailed check,5365.14,Yes
90531,58,Female,12,114.24,Month-to-month,Mailed check,1299.95,No
75077,25,Female,66,67.97,One year,Electronic check,4492.26,No
1939,78,Female,61,94.81,Month-to-month,Bank transfer,5750.81,No
93304,58,Female,27,139.09,Month-to-month,Credit card,3688.38,Yes
7864,77,Male,25,99.72,One year,Electronic check,2518.06,No
78602,50,Male,50,26.88,Month-to-month,Bank transfer,1258.57,No
8547,54,Male,63,46.56,Month-to-month,Bank transfer,2944.42,Yes
34819,69,Male,68,50.39,Two year,Bank transfer,3377.55,No
80550,42,Female,69,14.41,One year,Bank transfer,896.19,No
98205,34,Female,62,22.92,Two year,Credit card,1417.29,No
22645,18,Female,49,66.01,Two year,Mailed check,3243.36,No
94217,76,Male,57,21.59,Month-to-month,Electronic check,1208.2,No
2997,32,Female,58,73.54,Month-to-month,Electronic check,4352.42,No
5179,50,Female,48,144.67,One year,Credit card,6963.8,No
11923,47,Male,61,81.86,Two year,Credit card,4949.95,No
87742,27,Female,70,115.69,Month-to-month,Electronic check,8131.5,Yes
10514,68,Female,8,35.41,One year,Bank transfer,364.34,No
76237,41,Male,7,83.09,Month-to-month,Mailed check,572.2,No
8036,57,Female,59,10.73,Two year,Credit card,626.99,No
42376,48,Female,56,66.14,One year,Electronic check,3705.01,No
10826,62,Female,12,11.11,Month-to-month,Electronic check,37.46,No
30759,44,Male,59,145.67,Two year,Credit card,8566.36,No
60016,57,Male,33,19.34,Month-to-month,Electronic check,605.81,Yes
42061,50,Male,26,97.44,Month-to-month,Bank transfer,2537.14,No
69683,42,Female,56,97.29,One year,Credit card,5387.24,No
93159,77,Male,71,102.47,Month-to-month,Mailed check,7300.73,Yes
57904,74,Female,59,41.28,Two year,Mailed check,2462.11,No
39162,33,Male,52,127.57,Month-to-month,Mailed check,6628.64,Yes
2087,33,Female,3,91.2,Two year,Bank transfer,255.39,Yes
95454,72,Other,55,146.82,Two year,Credit card,8073.64,No
58303,29,Male,1,11.58,Month-to-month,Bank transfer,-35.21,Yes
26113,55,Female,51,134.19,One year,Bank transfer,6826.54,Yes
53082,57,Male,7,80.84,One year,Credit card,547.68,No
24187,28,Male,72,53.84,Two year,Electronic check,3852.67,No
54935,49,Female,15,107.71,Month-to-month,Credit card,1685.38,Yes
74909,41,Female,67,18.36,Month-to-month,Electronic check,1278.02,No
43258,53,Female,24,31.62,Two year,Credit card,820.84,No
88879,43,Male,23,105.13,Month-to-month,Electronic check,2405.02,No
45283,22,Female,22,113.33,Month-to-month,Mailed check,2501.52,No
31099,43,Female,42,132.28,Month-to-month,Mailed check,5591.92,No
506,41,Male,18,25.56,Two year,Bank transfer,375.29,No
51428,56,Female,20,143.94,Two year,Bank transfer,2941.78,Yes
50104,49,Male,29,93.34,One year,Electronic check,2695.35,No
35346,22,Male,40,58.49,Month-to-month,Credit card,2373.02,No
28746,32,Female,45,122.51,Month-to-month,Credit card,5474.33,No
50799,59,Female,16,47.17,One year,Electronic check,736.36,No
17498,23,Male,61,101.99,One year,Electronic check,6279.27,No
62447,51,Male,14,59.73,Month-to-month,Electronic check,851.38,No
99463,73,Male,56,29.89,Two year,Electronic check,1744.79,No
21551,28,Female,53,149.7,One year,Bank transfer,7829.19,No
49233,73,Male,49,74.92,Month-to-month,Electronic check,3641.57,No
128,77,Female,34,112.89,One year,Electronic check,3818.67,No
91790,39,Male,45,124.64,Month-to-month,Electronic check,5609.49,Yes
22611,70,Female,30,23.34,One year,Bank transfer,683.09,No
74251,71,Other,59,28.43,Month-to-month,Mailed check,1673.48,No
13131,41,Male,61,14.66,Month-to-month,Credit card,890.45,Yes
83891,50,Female,56,142.14,Month-to-month,Bank transfer,7949.98,No
77803,59,Male,55,84.76,Two year,Bank transfer,4598.86,No
4149,20,Female,50,43.49,Month-to-month,Electronic check,2168.21,No
35914,74,Male,59,26.75,Month-to-month,Bank transfer,1647.73,No
55852,37,Male,71,95.03,One year,Mailed check,6747.04,No
94926,32,Male,33,81.7,Month-to-month,Electronic check,2696.68,No
86967,53,Female,23,87.47,One year,Credit card,2006.3,No
89460,57,Male,27,77.58,Two year,Credit card,2015.97,No
13199,19,Female,2,23.17,Two year,Credit card,113.37,No
31162,65,Female,42,86.29,One year,Credit card,3610.8,No
22197,33,Male,26,117.46,One year,Mailed check,3060.75,No
39555,47,Female,9,100.92,Two year,Credit card,849.11,No
22331,75,Female,44,85.13,Two year,Mailed check,3763.56,No
37130,37,Female,33,143.61,Month-to-month,Electronic check,4757.93,Yes
96495,69,Female,48,74.25,Month-to-month,Credit card,3574.6,Yes
35464,49,Male,41,52.44,Month-to-month,Electronic check,2167.12,Yes
41648,34,Male,45,107.57,Two year,Mailed check,4806.59,No
80591,71,Male,30,86.87,One year,Electronic check,2672.34,No
76874,37,Female,5,111.98,One year,Mailed check,551.25,Yes
96063,32,Female,60,77.27,Month-to-month,Credit card,4696.84,No
20307,35,Male,19,68.05,Month-to-month,Electronic check,1251.68,Yes
44708,44,Female,13,77.74,One year,Mailed check,972.21,No
6427,75,Female,23,12.76,Two year,Mailed check,357.22,No
92284,24,Female,13,32.57,Month-to-month,Electronic check,422.62,No
40471,68,Female,6,37.54,Month-to-month,Bank transfer,209.47,Yes
95335,51,Male,49,98.81,Two year,Credit card,4829.18,No
63391,79,Male,56,31.43,One year,Mailed check,1627.54,No
68128,74,Female,18,101.13,Month-to-month,Electronic check,1669.24,No
66825,29,Male,1,105.12,One year,Mailed check,139.27,No
15885,73,Female,45,16.02,Month-to-month,Bank transfer,740.38,No
55380,26,Female,16,71.45,Month-to-month,Bank transfer,1075.9,No
17285,57,Male,62,42.42,One year,Electronic check,2640.81,No
79955,24,Male,46,28.33,One year,Bank transfer,1249.84,No
39522,38,Male,56,92.45,Month-to-month,Bank transfer,5198.65,No
28127,21,Male,9,101.1,Month-to-month,Electronic check,900.14,Yes
77658,35,Male,19,89.61,One year,Credit card,1680.7,No
19109,69,Female,1,34.13,One year,Credit card,7.2,No
53738,18,Female,21,129.44,Two year,Electronic check,2671.59,No
46154,56,Female,38,92.89,One year,Electronic check,3554.2,No
19171,23,Male,47,39.54,Month-to-month,Electronic check,1902.67,No
10219,75,Female,30,35.68,Month-to-month,Credit card,1107.5,No
86763,61,Male,14,108.07,Month-to-month,Electronic check,1504.0,Yes
51076,58,Female,11,82.4,Month-to-month,Electronic check,825.97,No
42620,26,Female,33,103.76,Month-to-month,Electronic check,3387.53,Yes
96402,57,Male,28,12.84,Month-to-month,Bank transfer,336.17,No
18653,72,Male,5,124.09,One year,Electronic check,525.81,Yes
73941,53,Male,47,44.21,Month-to-month,Credit card,2039.21,No
96556,41,Female,56,122.95,One year,Mailed check,6878.54,No
14763,77,Female,2,44.13,Two year,Credit card,180.58,Yes
22978,34,Male,59,72.9,Two year,Credit card,4304.83,No
21759,50,Male,36,19.86,Month-to-month,Mailed check,721.91,No
39715,39,Female,70,123.64,Month-to-month,Credit card,8641.26,Yes
92767,61,Male,34,30.77,Month-to-month,Electronic check,1037.92,Yes
34353,49,Male,21,52.63,One year,Bank transfer,1074.81,No
64571,62,Female,57,21.27,Month-to-month,Credit card,1246.0,No
23842,68,Female,26,25.0,One year,Electronic check,674.5,No
96689,44,Female,47,26.12,One year,Electronic check,1306.02,No
73206,19,Male,60,24.61,Month-to-month,Bank transfer,1489.3,No
32319,57,Female,14,142.41,One year,Credit card,2000.66,No
37834,23,Male,39,128.6,Month-to-month,Bank transfer,5028.44,Yes
36199,58,Male,53,82.39,Month-to-month,Electronic check,4292.86,No
2260,36,Female,60,113.5,Month-to-month,Mailed check,6900.98,Yes
68357,21,Female,24,103.49,Month-to-month,Bank transfer,2483.99,Yes
71108,71,Male,55,142.57,Month-to-month,Electronic check,7821.11,Yes
18988,57,Male,23,120.59,Two year,Bank transfer,2774.57,No
77362,79,Female,22,107.75,Month-to-month,Mailed check,2357.0,No
17837,40,Female,18,25.25,Month-to-month,Bank transfer,471.0,No
82328,75,Female,68,97.43,Month-to-month,Electronic check,6628.19,No
1055,34,Female,70,101.72,One year,Bank transfer,7114.91,No
15923,26,Female,10,74.5,Month-to-month,Mailed check,699.75,No
92671,59,Female,40,111.7,Month-to-month,Credit card,4426.04,Yes
86992,60,Female,60,133.28,Month-to-month,Electronic check,7973.28,No
503,20,Male,3,119.16,Month-to-month,Electronic check,303.69,Yes
89645,46,Male,19,136.07,One year,Mailed check,2525.07,No
69374,65,Male,51,102.49,One year,Electronic check,5178.41,No
27596,18,Female,23,91.69,One year,Mailed check,2102.76,No
34626,35,Male,63,62.13,Month-to-month,Electronic check,3918.69,No
32867,21,Female,67,148.66,Month-to-month,Credit card,9911.96,No
32771,80,Female,59,84.67,Two year,Electronic check,5041.86,No
37819,48,Male,40,88.48,Two year,Electronic check,3562.41,No
90215,71,Male,32,79.12,One year,Bank transfer,2557.46,No
52988,72,Female,67,35.63,One year,Bank transfer,2361.94,No
23884,52,Male,21,95.97,Two year,Credit card,1885.04,No
95435,49,Female,65,98.44,Month-to-month,Electronic check,6402.52,No
40421,28,Female,49,12.6,Two year,Electronic check,690.63,No
59727,39,Female,22,120.43,Two year,Credit card,2656.83,No
68521,49,Female,41,25.45,One year,Mailed check,1080.99,No
88204,19,Female,16,127.22,One year,Electronic check,2026.15,No
57323,69,Other,22,106.71,Month-to-month,Electronic check,2381.07,No
97140,50,Female,24,118.96,One year,Electronic check,2784.42,Yes
9544,72,Female,47,35.32,Month-to-month,Bank transfer,1640.48,No
13465,63,Male,61,62.24,One year,Bank transfer,3789.95,No
19426,79,Male,44,19.37,Month-to-month,Mailed check,844.73,Yes
38854,24,Male,59,59.54,Month-to-month,Electronic check,3514.8,No
99864,58,Male,29,116.74,One year,Electronic check,3346.0,Yes
24711,47,Female,9,93.3,Month-to-month,Electronic check,861.34,Yes
60468,66,Female,56,98.52,Month-to-month,Mailed check,5498.39,Yes
1385,40,Male,25,128.66,Two year,Mailed check,3212.5,No
4700,49,Female,71,12.28,One year,Electronic check,862.23,No
45450,50,Male,52,101.47,One year,Electronic check,5286.01,No
65203,46,Male,6,62.69,Two year,Mailed check,397.24,Yes
60091,70,Male,29,54.33,Month-to-month,Mailed check,1556.69,No
31471,59,Other,62,46.69,Two year,Mailed check,2846.03,No
69020,53,Male,6,129.37,Month-to-month,Bank transfer,824.58,Yes
51759,54,Female,13,74.54,One year,Credit card,946.48,No
59099,68,Female,23,31.24,Two year,Mailed check,790.02,No
78633,50,Male,32,133.09,Two year,Bank transfer,4279.7,No
31734,49,Male,70,112.4,Month-to-month,Mailed check,7801.62,No
5983,27,Female,48,99.44,Month-to-month,Electronic check,4822.91,Yes
7332,25,Other,32,66.97,Month-to-month,Electronic check,2134.2,No
78675,19,Female,70,85.57,Month-to-month,Mailed check,6056.36,No
4081,73,Male,47,97.7,Month-to-month,Electronic check,4505.73,No
48601,43,Male,57,86.9,Two year,Electronic check,4928.67,No
68955,24,Female,40,115.15,Month-to-month,Mailed check,4622.62,No
13548,19,Female,42,101.01,One year,Bank transfer,4231.36,No
7117,20,Female,69,93.54,Month-to-month,Mailed check,6503.08,No
72131,70,Male,54,49.45,Two year,Credit card,2686.7,No
11135,59,Female,49,45.76,One year,Electronic check,2226.65,No
57993,43,Female,54,28.65,One year,Credit card,1589.86,No
62438,59,Male,72,12.45,Two year,Electronic check,893.67,No
26595,21,Female,10,49.62,Two year,Electronic check,423.5,Yes
20442,68,Male,24,11.72,One year,Credit card,298.68,No
65948,43,Female,60,36.22,Two year,Mailed check,2184.8,No
96591,40,Male,50,18.02,Month-to-month,Mailed check,862.96,No
43538,80,Female,61,65.71,One year,Bank transfer,3977.83,No
20267,48,Female,24,17.31,One year,Mailed check,424.18,No
64013,76,Male,64,52.94,One year,Bank transfer,3426.58,No
2169,71,Male,4,131.1,One year,Mailed check,433.48,No
59866,35,Male,35,69.87,Month-to-month,Mailed check,2461.98,No
27877,21,Female,64,69.49,Month-to-month,Electronic check,4410.49,No
89079,43,Female,40,39.11,One year,Electronic check,1623.65,No
95367,76,Male,8,112.0,Month-to-month,Bank transfer,904.6,Yes
91412,64,Female,61,12.2,Month-to-month,Electronic check,709.97,No
29223,48,Female,10,31.68,Month-to-month,Electronic check,333.7,Yes
76824,31,Male,4,113.9,Month-to-month,Bank transfer,506.12,Yes
29338,47,Male,41,40.52,Month-to-month,Mailed check,1663.37,No
90330,25,Female,45,120.04,Month-to-month,Bank transfer,5317.97,No
805,45,Male,51,82.51,Month-to-month,Electronic check,4216.28,No
39886,78,Female,1,52.35,Month-to-month,Electronic check,49.37,Yes
42561,55,Male,72,130.94,One year,Mailed check,9474.99,Yes
78784,55,Female,38,63.22,Month-to-month,Credit card,2452.12,No
30513,48,Male,68,94.9,One year,Electronic check,6442.33,No
80442,62,Female,5,91.3,Month-to-month,Credit card,455.07,No
37144,54,Female,29,20.47,Month-to-month,Credit card,561.58,Yes
21593,47,Male,19,16.58,One year,Mailed check,254.52,No
9203,48,Female,20,14.15,Two year,Mailed check,236.38,No
76452,72,Female,47,102.6,Month-to-month,Electronic check,4762.93,No
54011,77,Male,5,30.2,One year,Bank transfer,131.67,Yes
66861,50,Male,11,130.46,One year,Electronic check,1403.52,Yes
81149,70,Female,19,41.61,One year,Credit card,838.71,No
49499,45,Female,28,40.14,Two year,Electronic check,1098.85,No
2874,36,Male,1,52.52,One year,Electronic check,80.56,No
52217,21,Female,16,62.18,Month-to-month,Electronic check,933.89,No
75293,77,Other,26,58.47,Month-to-month,Bank transfer,1467.13,No
66694,45,Female,29,56.8,Month-to-month,Electronic check,1575.18,No
37980,48,Female,44,95.01,Month-to-month,Electronic check,4167.54,Yes
135,42,Male,26,99.25,Month-to-month,Mailed check,2542.89,Yes
27820,56,Male,39,58.08,Month-to-month,Electronic check,2223.15,Yes
79185,19,Male,12,85.06,Month-to-month,Credit card,973.2,Yes
19321,74,Male,57,114.07,Month-to-month,Mailed check,6503.34,Yes
51421,65,Female,25,34.56,Month-to-month,Credit card,888.04,Yes
84149,53,Male,57,33.97,Month-to-month,Mailed check,1857.76,Yes
8543,60,Male,41,143.63,Two year,Bank transfer,5886.35,Yes
5604,56,Male,49,63.25,Two year,Electronic check,3098.18,No
54807,50,Female,32,99.24,Month-to-month,Mailed check,3108.74,No
35704,47,Female,60,56.57,Month-to-month,Bank transfer,3359.46,No
23210,74,Male,65,122.18,Month-to-month,Electronic check,7947.99,Yes
86623,38,Male,25,23.12,Month-to-month,Credit card,499.16,No
87467,50,Female,47,60.59,Month-to-month,Bank transfer,2872.74,No
48273,30,Female,7,35.67,Month-to-month,Electronic check,185.59,Yes
11754,75,Female,4,40.83,One year,Mailed check,126.03,No
71535,66,Female,68,62.54,Month-to-month,Credit card,4181.81,No
95134,24,Female,3,60.16,Month-to-month,Bank transfer,182.85,Yes
77145,77,Male,10,119.53,Two year,Electronic check,1219.96,No
26555,67,Female,71,116.33,Month-to-month,Mailed check,8289.47,No
48390,80,Male,53,93.63,Month-to-month,Mailed check,4945.15,No
42578,30,Female,7,83.5,Month-to-month,Bank transfer,549.7,No
14793,50,Male,44,123.71,Two year,Electronic check,5311.14,No
99624,61,Male,38,92.92,Month-to-month,Credit card,3501.1,No
21809,32,Male,62,54.98,Month-to-month,Credit card,3429.88,Yes
343,36,Male,1,19.58,Month-to-month,Electronic check,9.45,No
53481,31,Female,69,49.18,One year,Mailed check,3453.69,No
11726,42,Male,71,98.53,Two year,Electronic check,7008.85,No
